id,name,min_far,max_height,min_front_setback,side_setback,rear_setback,city,max_far,max_front_setback,min_dua,max_dua,coverage,max_du_per_parcel,min_lot_size,id_class,city_name
11301,209 - Single Family One Dwelling Unit/Acre,,,25.0,20.0,20.0,93,,,,1.0,,,,11301,
11302,209 - Single Family Two Dwelling Units/Acre,,,25.0,15.0,20.0,93,,,,2.0,,,,11302,
11303,209 - Single Family Three Dwelling Units/Acre,,,20.0,10.0,15.0,93,,,,3.0,,,,11303,
11304,209 - Multi-Family Six Dwelling Units/Acre,,,25.0,25.0,20.0,93,,,,6.0,,,,11304,
11305,209 - Community Commercial,,35.0,50.0,,,93,1.0,,,,,,10000.0,11305,
11306,209 - Limited Commercial,,35.0,25.0,,,93,1.5,,,,,,10000.0,11306,
11307,209 - Office Commercial,,35.0,25.0,25.0,10.0,93,0.65,,,,,,10000.0,11307,
11308,209 - College,,,,,,93,1.0,,,,,,,11308,
11309,209 - Open Space Lands,,,,,,93,,,,0.2,,,,11309,
11310,209 - Public Parks,,,,,,93,,,,,,,,11310,
11311,209 - Schools,,,,,,93,1.0,,,,,,,11311,
11312,209 - Study Area,,,,,,93,,,,,,,,11312,
11401,Detached Unit Residential,,30.0,20.0,5.0,15.0,94,,,,11.0,,,5000.0,11401,
11402,Hillside Residential,,30.0,20.0,5.0,20.0,94,,,,5.0,,,,11402,
11403,Housing and Business Mix,,55.0,,,,94,3.0,,,30.0,,,,11403,
11404,Mixed Housing Type,,30.0,15.0,4.0,15.0,94,5.0,,,30.0,,,,11404,
11405,Urban Residential,,90.0,,,,94,5.0,,,125.0,,,4000.0,11405,
11406,Business Mix,,55.0,,,,94,4.0,,,,,,,11406,
11407,Central Business District,,500.0,0.0,,,94,20.0,,,300.0,,,4000.0,11407,
11408,Community Commercial,,160.0,,,,94,5.0,,,125.0,,,4000.0,11408,
11409,General Industrial/Transp,,500.0,,,,94,2.0,,,,,,,11409,
11410,Neighborhood Center,,90.0,0.0,,,94,4.0,,,125.0,,,4000.0,11410,
11411,Regional Commercial,,160.0,10.0,,,94,4.0,,,125.0,,,7500.0,11411,
11412,Estuary Plan Area,,500.0,,,,94,7.0,,,125.0,,,,11412,
11413,Institutional,,500.0,,,,94,8.0,,,,,,,11413,
11414,Resource Conservation,,30.0,,,,94,,,,,,,,11414,
11415,Urban Open Space,,,,,,94,,,,,,,,11415,
11501,ER,,35.0,20.0,20.0,20.0,95,,,,2.0,40.0,,20000.0,11501,
11502,LDR,,35.0,20.0,4.0,4.0,95,,,,8.0,40.0,,10000.0,11502,
11503,MDR,,35.0,20.0,4.0,4.0,95,,,,20.0,40.0,,10000.0,11503,
11504,MU,,35.0,0.0,0.0,0.0,95,3.0,,,75.0,50.0,,,11504,
11505,PF,,35.0,20.0,20.0,20.0,95,0.75,,,20.0,,,,11505,
11506,OS,,,,,,95,,,,,,,,11506,
11601,RURAL DENSITY,,,,,,96,,,,0.2,,,217800.0,11601,
11602,LOW DENSITY 1 DWELLING PER 2 ACRES,,30.0,30.0,5.0,30.0,96,,,,0.25,,,,11602,
11603,LOW DENSITY,,30.0,30.0,5.0,30.0,96,,,,2.0,25.0,,40000.0,11603,
11604,MEDIUM DENSITY,,30.0,23.0,5.0,20.0,96,,,,8.0,40.0,,6500.0,11604,
11605,MEDIUM HIGH DENSITY,,30.0,23.0,5.0,20.0,96,,,,8.0,40.0,,6500.0,11605,
11606,HIGH DENSITY,,40.0,20.0,8.0,30.0,96,,,,29.0,50.0,,7500.0,11606,
11607,COMMERCIAL,,40.0,0.0,20.0,10.0,96,0.6,,,75.0,40.0,,0.0,11607,
11608,GENERAL AND LIMITED INDUSTRIAL,,40.0,25.0,10.0,15.0,96,0.5,,,,100.0,,20000.0,11608,
11609,SAND AND GRAVEL HARVESTING,,40.0,100.0,100.0,50.0,96,1.5,,,,100.0,,2178000.0,11609,
11610,LAKE-SAND AND GRAVEL HARVESTIN,,40.0,100.0,100.0,50.0,96,1.5,,,,100.0,,2178000.0,11610,
11611,BUSINESS PARK,,30.0,20.0,10.0,10.0,96,0.6,,,,30.0,,10000.0,11611,
11612,BUSINESS PARK / MIXED USE,,30.0,20.0,10.0,10.0,96,0.6,,,75.0,30.0,,10000.0,11612,
11613,MIXED USE,,,,,,96,1.5,,,75.0,,,,11613,
11614,SCHOOL-ES,,,,,,96,,,,,,,,11614,
11615,SCHOOL-HS,,,,,,96,,,,,,,,11615,
11617,PUBLIC AND INSTITUTIONAL,,,,,,96,0.6,,,,,,,11617,
11618,PARKS AND RECREATION,,,,,,96,,,,,,,,11618,
11619,AGRICULTURE AND GRAZING,,30.0,30.0,30.0,50.0,96,,,,,,,217800.0,11619,
11620,PUBLIC HEALTH AND SAFETY,,,,,,96,,,,,,,,11620,
11621,WILDLAND OVERLAY,,,,,,96,,,,,,,,11621,
11622,WATER MANAGEMENT & RECREATION,,,,,,96,0.6,,,,,,,11622,
11624,BART-PROPOSED,,,,,,96,,,,,,,,11624,
11701,LOW-DENSITY RESIDENTIAL,,,,,,97,,,,8.7,,,5000.0,11701,
11702,MEDIUM-DENSITY RESIDENTIAL,,,,,,97,,,,21.8,,,2000.0,11702,
11703,NEIGHBORHOOD BUSINESS,,,,,,97,2.0,,,75.0,,,,11703,
11704,COMMUNITY COMMERCIAL,,,,,,97,3.0,,,75.0,,,,11704,
11705,OFFICE,,,,,,97,0.45,,,75.0,,,,11705,
11706,BUSINESS PARK,,,,,,97,2.0,,,,,,,11706,
11707,GENERAL INDUSTRY,,,,,,97,0.5,,,,,,,11707,
11708,COMMERCIAL RECREATION,,,,,,97,1.5,,,,,,,11708,
11709,PARKS & PUBLIC OPEN SPACE,,,,,,97,,,,,,,,11709,
11710,OPEN SPACE/HABITAT,,,,,,97,,,,,,,,11710,
11711,PUBLIC/INSTITUTIONAL/SCHOOL,,,,,,97,1.5,,,,,,,11711,
11712,FEDERAL FACILITIES,,,,,,97,1.5,,,,,,,11712,
11713,MIXED USE,,,,,,97,3.0,,,75.0,,,,11713,
11714,MIXED USE-1,,,,,,97,0.06282197099999999,,,18.243500621,,,,11714,
11715,MIXED USE-2,,,,,,97,0.328602947,,,0.95426296,,,,11715,
11716,MIXED USE-3,,,,,,97,0.119609596,,,,,,,11716,
11717,MIXED USE-4,,,,,,97,0.115499385,,,1.341640861,,,,11717,
11718,MIXED USE-5,,,,,,97,0.050131193,,,16.377861065,,,,11718,
11719,MIXED USE-6,,,,,,97,0.20509554600000002,,,6.849370866,,,,11719,
11720,MIXED USE-7,,,,,,97,0.262127273,,,3.1426414769999997,,,,11720,
11801,REDR,,30.0,20.0,10.0,20.0,98,,,,1.0,,,,11801,
11802,SDR,,30.0,20.0,5.0,20.0,98,,,,4.3,,,,11802,
11803,LDR,,30.0,20.0,5.0,20.0,98,,,,8.7,,,,11803,
11804,LMDR,,40.0,20.0,10.0,20.0,98,,,,12.0,,,,11804,
11805,MDR,,40.0,20.0,10.0,20.0,98,,,,17.0,,,,11805,
11806,HDR,,40.0,20.0,5.0,20.0,98,,,,34.0,,,,11806,
11807,ROC,,55.0,5.0,10.0,0.0,98,3.0,,,65.0,,,,11807,
11808,GC,,,10.0,0.0,0.0,98,1.5,,,,90.0,,,11808,
11809,CHDR,,,,,,98,,,,,,,,11809,
11810,CC-HDR,,55.0,5.0,10.0,0.0,98,3.0,,,65.0,,,,11810,
11811,CC-ROC,,55.0,5.0,10.0,0.0,98,3.0,,,65.0,,,,11811,
11812,IC,,,10.0,0.0,10.0,98,1.5,,,,90.0,,10000.0,11812,
11813,MI,,40.0,20.0,0.0,0.0,98,1.5,,,,40.0,,10000.0,11813,
11814,PR,,,,,,98,,,,,,,,11814,
11815,LOS,,,,,,98,,,,,,,,11815,
11816,BL,,,,,,98,,,,,,,,11816,
11818,X,,,,,,98,,,,,,,,11818,
11819,PQP,,,20.0,5.0,20.0,98,1.5,,,,90.0,,,11819,
11820,PQPIC,,,20.0,5.0,20.0,98,1.5,,,,90.0,,,11820,
11901,GP-RR,,,,,,99,,,,1.0,,,,11901,
11902,GP-UL,,,,,,99,,,,2.0,,,,11902,
11903,GP-ULM,,,,,,99,,,,3.0,,,,11903,
11904,GP-UM,,,,,,99,,,,4.5,,,,11904,
11905,GP-UMH,,,,,,99,,,,6.0,,,,11905,
11906,GP-UH,,,,,,99,,,,55.0,,,,11906,
11913,GP-RR_UM,,,,,,99,,,,4.5,,,,11913,
11914,GP-ULM_UH,,,,,,99,,,,22.0,,,,11914,
11918,GP-UMH_UH,,,,,,99,,,,14.0,,,,11918,
11919,GP-LII_ULM,,,,,,99,,,,3.0,,,,11919,
11920,GP-HII_UH,,,,,,99,,,,18.0,,,,11920,
11921,GP-LII_UH,,,,,,99,,,,18.0,,,,11921,
11922,GP-NC_UH,,,,,,99,,,,18.0,,,,11922,
11923,GP-BCP_UH,,,,,,99,,,,22.0,,,,11923,
11924,GP-UH-OC,,,,,,99,,,,14.0,,,,11924,
11925,GP-SC,,,,,,99,0.3,,,,,,,11925,
11926,GP-HC,,,,,,99,0.3,,,,,,,11926,
11927,GP-NC,,,,,,99,0.3,,,,,,,11927,
11928,GP-CSGS,,,,,,99,0.3,,,,,,,11928,
11929,GP-OC_CF,,,,,,99,0.3,,,,,,,11929,
11930,GP-OC,,,,,,99,0.3,,,,,,,11930,
11931,GP-DA,,,,,,99,1.75,,,50.0,,,,11931,
11932,GP-NML,,,,,,99,0.3,,,15.0,,,,11932,
11933,GP-NMM,,,,,,99,0.3,,,24.0,10.0,,,11933,
11935,GP-BCP,,,,,,99,1.75,,,,50.0,,,11935,
11936,GP-BCP_CF,,,,,,99,,,,,,,,11936,
11937,GP-LII,,,,,,99,1.0,,,,45.0,,,11937,
11938,GP-HII,,,,,,99,1.0,,,,60.0,,,11938,
11939,GP-OSP,,,,,,99,,,,,,,,11939,
11940,GP-AGVT,,,,,,99,,,,0.01,,,,11940,
11941,GP-LDAG,,,,,,99,,,,,,,,11941,
11942,GP-HLCN,,,,,,99,,,,0.05,,,,11942,
11943,GP-LPA,,,,,,99,,,,,,,,11943,
11944,GP-RMG,,,,,,99,,,,0.01,,,,11944,
11945,GP-WML,,,,,,99,,,,0.01,,,,11945,
11946,GP-OSP_S&G,,,,,,99,,,,,,,,11946,
11947,GP-BART,,,,,,99,,,,,,,,11947,
11948,GP-CF,,,,,,99,1.0,,,,,,,11948,
11949,GP-SV-RDA,,,,,,99,,,,3.5,,,,11949,
11950,GP-SV-AP,,,,,,99,,,,,,,,11950,
11951,GP-SV-VC,,,,,,99,0.25,,,,,,,11951,
11953,GP-AGVT_SV7-TDR,,,,,,99,,,,0.05,10.0,,,11953,
12002,108 - Low Density Residential,,,,,,100,,,,8.5,,,5125.0,12002,
12003,108 - Medium Density Residential,,,,,,100,,,,15.0,,,,12003,
12004,108 - High Density Residential,,,,,,100,,,,30.0,,,,12004,
12005,108 - General Industrial,,,,,,100,0.5,,,,,,,12005,
12006,108 - Limited Industrial,,,,,,100,0.4,,,,,,,12006,
12007,108 - Special Industrial,,,,,,100,0.35,,,,,,,12007,
12008,108 - Neighborhood Commercial,,,,,,100,0.3,,,,,,,12008,
12009,108 - Community Commercial,,,,,,100,0.3,,,,,,,12009,
12010,108 - Regional Commercial,,,,,,100,0.4,,,,,,,12010,
12011,108 - Office Commercial,,,,,,100,1.0,,,,,,,12011,
12012,108 - Specialty Commercial,,,,,,100,0.3,,,,,,,12012,
12013,108 - General Commercial,,,,,,100,0.4,,,,,,,12013,
12014,108 - Public-Institutional,,,,,,100,1.0,,,,,,,12014,
12015,108 - Public Parks-Open Space,,,,,,100,0.1,,,,,,,12015,
12016,108 - Conservation Open Space,,,,,,100,0.0,,,,,,,12016,
12017,108 - Agricultural/Resource Production Open Space,,,,,,100,,,,,,,,12017,
12201,115 - Rural Agriculture,,,,,,102,,,,0.2,,,,12201,
12202,115 - Residential 0-4 du/ac,,,,,,102,,,,4.0,,,,12202,
12203,115 - Residential 5-8 du/ac,,,,,,102,,,,8.0,,,,12203,
12204,115 - Residential 9-17 du/ac,,,,,,102,,,,17.0,,,,12204,
12205,115 - Residential 18-30 du/ac,,,,,,102,,,,30.0,,,,12205,
12206,115 - Residential over 30 du/ac,,,,,,102,,,,50.0,,,,12206,
12207,115 - Mobile Home Parks,,,,,,102,,,,25.0,,,,12207,
12208,115 - Park/Open Space,,,,,,102,,,,,,,,12208,
12209,115 - Mixed Use,,,,,,102,1.0,,,22.0,,,,12209,
12210,"115 - Automotive Service, Sales & Parts",,,,,,102,1.0,,,,,,,12210,
12211,115 - General Commercial,,,,,,102,2.0,,,75.0,,,,12211,
12212,115 - Retail Commercial,,,,,,102,2.0,,,60.0,,,,12212,
12213,115 - Restaurants & Entertainment,,,,,,102,2.0,,,,,,,12213,
12214,115 - Medical Dental,,,,,,102,2.0,,,,,,,12214,
12215,115 - Office,,,,,,102,2.0,,,75.0,,,,12215,
12216,115 - Other/Unclassified,,,,,,102,2.0,,,60.0,,,,12216,
12217,115 - Public/Institutional,,,,,,102,2.0,,,,,,,12217,
12218,115 - Light Industrial & Storage,,,,,,102,1.5,,,,,,,12218,
12219,115 - Vacant,,,,,,102,,,,,,,,12219,
12220,116 - Low Density Residential,,,,,,102,,,,9.0,,,,12220,
12221,116 - Low-Medium Density Residential,,,,,,102,,,,12.0,,,,12221,
12222,116 - Medium Density Residential,,,,,,102,,,,22.0,,,,12222,
12223,116 - Medium-High Density Residential,,,,,,102,,,,43.0,,,,12223,
12225,116 - Low-Medium Density Residential/General Commercial,,,,,,102,1.0,,,22.0,,,,12225,
12227,116 - High Density Residential/General Commercial allowed,,,,,,102,1.0,,,86.0,,,,12227,
12228,116 - General Commercial,,,,,,102,1.0,,,75.0,,,,12228,
12229,116 - General Commercial/Low-Medium Density Residential allowed,,,,,,102,1.0,,,12.0,,,,12229,
12230,116 - General Commercial/Medium Density Residential allowed,,,,,,102,1.0,,,22.0,,,,12230,
12231,116 - General Commercial/Medium & High Density Residential allowed,,,,,,102,1.0,,,43.0,,,,12231,
12233,116 - Light Industrial and Research & Development/Office,,,,,,102,0.5,,,75.0,,,,12233,
12234,116 - San Lorenzo Village,,,,,,102,3.0,,,19.5,,,,12234,
12235,116 - Public,,,,,,102,1.5,,,,,,,12235,
12236,116 - Park,,,,,,102,,,,,,,,12236,
12237,116 - School,,,,,,102,,,,,,,,12237,
12238,119 - R-1,,25.0,20.0,7.0,,102,,,,8.712,40.0,,,12238,
12239,119 - R-1-B-E (SQ/6000),,25.0,20.0,7.0,,102,,,,7.26,40.0,,,12239,
12240,119 - R-1-B-E (SQ/10000),,25.0,30.0,15.0,,102,,,,4.356,30.0,,,12240,
12241,119 - Residential 0-4 du/ac,,25.0,30.0,,,102,,,,4.0,,,,12241,
12243,119 - R-1-B-E or R-1-L-B-E,,25.0,30.0,20.0,,102,,,,1.0,20.0,,,12243,
12245,119 - R-1-B-E (5 ACRE),,25.0,30.0,20.0,,102,,,,0.2,20.0,,,12245,
12247,119 - Planned Development,,,,,,102,,,,,,,,12247,
12249,119 - Park/Open Space,,,,,,102,,,,,,,,12249,
12251,119 - Vacant,,,,,,102,,,,,,,,12251,
12252,119 - Other/Unclassified,,,,,,102,,,,,,,,12252,
12255,199 - Low Density Residential,,,,,,102,0.4,,,4.0,,,,12255,
12256,199 - Medium Density Residential,,,,,,102,0.4,,,8.0,,,,12256,
12258,199 - High Density Residential,,,,,,102,0.4,,,25.0,,,,12258,
12260,199 - High Density Commercial,,,,,,102,0.6,,,,,,,12260,
12261,199 - Industrial,,,,,,102,0.4,,,,,,,12261,
12262,199 - Mixed Use,,,,,,102,0.5,,,25.0,,,,12262,
12263,199 - Other,,,,,,102,0.6,,,,,,,12263,
12264,199 - Open Space,,,,,,102,0.02,,,,,,,12264,
12265,199 - Agriculture,,,,,,102,0.01,,,0.5,,,,12265,
12268,199 - Urban Reserve,,,,,,102,,,,,,,,12268,
12301,SV,,,,,,103,,,,0.9,,,,12301,
12302,SL,,,,,,103,,,,2.9,,,,12302,
12303,SM,,,,,,103,,,,4.9,,,,12303,
12304,SH,,,,,,103,,,,7.2,,,,12304,
12305,ML,,,,,,103,,,,11.9,,,,12305,
12306,MM,,,,,,103,,,,20.9,,,,12306,
12307,MH,,,,,,103,,,,29.9,,,,12307,
12308,MV,,,,,,103,,,,44.9,,,,12308,
12309,MS,,,,,,103,,,,99.9,,,,12309,
12311,MO,,,,,,103,,,,12.0,,,,12311,
12312,CO,,35.0,,,,103,1.0,,,,40.0,,,12312,
12314,OF,,50.0,,,,103,1.5,,,,40.0,,,12314,
12315,BP,,60.0,,,,103,1.5,,,,40.0,,,12315,
12316,LI,,50.0,,,,103,0.67,,,,50.0,,,12316,
12317,HI,,,,,,103,0.67,,,,30.0,,,12317,
12318,CR,,35.0,,,,103,1.0,,,,40.0,,,12318,
12319,M-1,,,,,,103,1.75,,,29.9,,,,12319,
12320,M-2,,,,,,103,1.75,,,29.9,,,,12320,
12321,M-3,,84.0,,,,103,1.75,,,60.0,,,,12321,
12322,M-4,,50.0,0.0,10.0,10.0,103,1.75,,,29.0,40.0,,7500.0,12322,
12323,M-5,,50.0,3.0,10.0,10.0,103,1.75,,,29.0,35.0,,7500.0,12323,
12324,M-6,,65.0,10.0,10.0,20.0,103,1.75,,,50.0,40.0,,7500.0,12324,
12327,M-9,,,,,,103,1.75,,,20.9,,,,12327,
12329,PS,,,,,,103,1.0,,,,,,,12329,
12330,LF,,,,,,103,,,,,,,,12330,
12331,"AL, OIBA",,,,,,103,,,,0.2,,,,12331,
12332,PR,,,,,,103,,,,,,,,12332,
12333,OS,,,,,,103,,,,,,,,12333,
12334,AL,,,,,,103,,,,0.2,,,,12334,
12335,AC,,,,,,103,,,,0.025,,,,12335,
12336,DR,,,,,,103,,,,0.05,,,,12336,
12337,WA,,,,,,103,,,,,,,,12337,
12338,WS,,,,,,103,,,,,,,,12338,
12401,AG1,,,,,,104,,,,0.032258063999999996,,,,12401,
12402,AG2,,,,,,104,,,,0.1,,,,12402,
12403,AG3,,,,,,104,,,,1.0,,,,12403,
12405,AGC3,,,,,,104,,,,0.5,,,,12405,
12406,C-AG1,,,,,,104,,,,0.032258063999999996,,,,12406,
12407,C-AG2,,,,,,104,,,,0.1,,,,12407,
12408,C-AG2-PF,,,,,,104,,,,0.1,,,,12408,
12409,C-AG3,,,,,,104,,,,1.0,,,,12409,
12410,C-AG3-PF,,,,,,104,,,,1.0,,,,12410,
12411,C-GC-FAR10,,,,,,104,0.1,,,,,,,12411,
12412,C-GC-FAR25,,,,,,104,0.25,,,,,,,12412,
12413,C-GC-FAR30,,,,,,104,0.3,,,,,,,12413,
12414,C-MF2,,,,,,104,,,,4.0,,,,12414,
12415,C-MF3,,,,,,104,,,,10.0,,,,12415,
12416,C-NC,,,,,,104,0.5,,,20.0,,,,12416,
12417,C-NC-PF,,,,,,104,0.5,,,20.0,,,,12417,
12418,C-OS,,,,,,104,,,,,,,,12418,
12419,C-PF,,,,,,104,,,,,,,,12419,
12420,C-PR,,,,,,104,,,,1.0,,,,12420,
12421,C-RC-FAR10,,,,,,104,0.1,,,,,,,12421,
12422,C-RC-FAR15,,,,,,104,0.15,,,,,,,12422,
12423,C-RC-FAR30,,,,,,104,0.3,,,,,,,12423,
12424,C-SF2,,,,,,104,,,,0.2,,,,12424,
12425,C-SF3,,,,,,104,,,,1.0,,,,12425,
12426,C-SF4,,,,,,104,,,,2.0,,,,12426,
12427,C-SF5,,,,,,104,,,,4.0,,,,12427,
12428,C-SF6,,,,,,104,,,,7.0,,,,12428,
12429,FH,,,,,,104,,,,7.0,,,,12429,
12430,GC-FAR05-15,,,,,,104,0.15,,,,,,,12430,
12431,GC-FAR05-15,,,,,,104,1.75,,,,,,,12431,
12432,GC-FAR05-30,,,,,,104,0.3,,,,,,,12432,
12433,GC-FAR05-35,,,,,,104,0.35,,,,,,,12433,
12434,GC-FAR05-50,,,,,,104,0.5,,,,,,,12434,
12435,GC-FAR10-35,,,,,,104,0.2,,,,,,,12435,
12436,GC-FAR10-35,,,,,,104,0.35,,,,,,,12436,
12437,GC-FAR10-40,,,,,,104,0.4,,,,,,,12437,
12438,GC-FAR20-63,,,,,,104,0.63,,,,,,,12438,
12439,HOD,,,,,,104,,,,,,,,12439,
12442,MF2,,,,,,104,,,,4.0,,,,12442,
12443,MF3,,,,,,104,,,,10.0,,,,12443,
12445,MF4,,,,,,104,,,,30.0,,,,12445,
12446,MF4.5,,,,,,104,,,,30.0,,,,12446,
12447,MF4.5,,,,,,104,,,,40.0,,,,12447,
12449,NC-FAR05-10-Dens20,,,,,,104,0.1,,,20.0,,,,12449,
12450,NC-FAR05-40-Dens20,,,,,,104,0.4,,,20.0,,,,12450,
12452,NC-FAR10-35-Dens10,,,,,,104,0.35,,,10.0,,,,12452,
12454,NC-FAR20-50-Dens20,,,,,,104,0.5,,,20.0,,,,12454,
12455,NC-FAR30-50-Dens20,,,,,,104,0.5,,,20.0,,,,12455,
12457,OC-FAR05-30,,,,,,104,0.3,,,,,,,12457,
12458,OC-FAR10-20,,,,,,104,0.2,,,,,,,12458,
12459,OC-FAR10-35,,,,,,104,0.35,,,,,,,12459,
12460,OC-FAR10-80,,,,,,104,0.8,,,,,,,12460,
12461,OS,,,,,,104,,,,,,,,12461,
12462,PD-Agriculture and Env Resource,,,,,,104,,,,,,,,12462,
12463,PF,,,,,,104,,,,,,,,12463,
12464,PF-AG1,,,,,,104,,,,0.032258063999999996,,,,12464,
12466,PF-IND,,,,,,104,0.35,,,,,,,12466,
12467,PF-OS,,,,,,104,1.0,,,,,,,12467,
12469,PF-SF2,,,,,,104,,,,0.2,,,,12469,
12470,PF-SF3,,,,,,104,,,,1.0,,,,12470,
12471,PF-SF4,,,,,,104,,,,2.0,,,,12471,
12472,PF-SF5,,,,,,104,,,,4.0,,,,12472,
12473,PF-SF6,,,,,,104,,,,7.0,,,,12473,
12474,PR-Dens1,,,,,,104,,,,1.0,,,,12474,
12475,PR-Dens4,,,,,,104,,,,4.0,,,,12475,
12476,QPF-SF6,,,,,,104,,,,7.0,,,,12476,
12477,RC-FAR01,,,,,,104,0.01,,,,,,,12477,
12478,RC-FAR01-03,,,,,,104,0.03,,,,,,,12478,
12479,RC-FAR05-30,,,,,,104,0.3,,,,,,,12479,
12482,RC-FAR30-50,,,,,,104,0.5,,,,,,,12482,
12483,SF1,,,,,,104,0.09,,,0.05,,,,12483,
12484,SF2,,,,,,104,0.09,,,1.0,,,,12484,
12485,SF2,,,,,,104,0.09,,,0.2,,,,12485,
12486,SF3,,,,,,104,0.09,,,1.0,,,,12486,
12487,SF4,,,,,,104,0.15,,,2.0,,,,12487,
12488,SF5,,,,,,104,0.25,,,4.0,,,,12488,
12489,SF6,,,,,,104,0.3,,,7.0,,,,12489,
12501,AP,,35.0,20.0,20.0,20.0,105,,,,0.025,,,1742400.0,12501,
12502,AP:HR,,35.0,20.0,20.0,20.0,105,,,,0.025,,,1742400.0,12502,
12503,AV:AC,,,,,,105,1.0,,,,,,,12503,
12504,AW,,35.0,20.0,20.0,20.0,105,,,,0.00625,,,6969600.0,12504,
12505,AW:AC,,35.0,20.0,20.0,20.0,105,1.0,,,1.0,,,6969600.0,12505,
12506,AW:AH,,35.0,20.0,9.0,20.0,105,0.8,,,0.51859,40.0,,6969600.0,12506,
12507,AW:PS,,35.0,20.0,20.0,20.0,105,,,,1.0,,,6969600.0,12507,
12510,CL,,35.0,,,,105,1.0,,,,,,21780.0,12510,
12512,CL:AH,,35.0,,,,105,1.75,,,0.51859,,,,12512,
12514,CN,,35.0,,,,105,0.11,,,,,,21780.0,12514,
12516,GI:AC,,35.0,,,,105,1.0,,,,50.0,,,12516,
12517,I,,35.0,20.0,20.0,20.0,105,0.7,,,,35.0,,20000.0,12517,
12518,I:AC,,35.0,20.0,20.0,20.0,105,0.7,,,,35.0,,,12518,
12519,IP:AC,,35.0,,,10.0,105,1.0,,,,50.0,,,12519,
12520,MC,,35.0,20.0,20.0,20.0,105,0.8,,,,40.0,,,12520,
12521,MC:AC,,35.0,20.0,20.0,20.0,105,0.8,,,,40.0,,,12521,
12522,MC:AH,,35.0,,,,105,1.75,,,0.51859,,,,12522,
12523,PD,,35.0,,,,105,,,,,,,,12523,
12524,PD:AC,,35.0,,,,105,,,,,,,,12524,
12526,PD:AH:AC,,35.0,,,,105,,,,1.7330299999999998,,,,12526,
12527,PL,,35.0,,20.0,20.0,105,1.0,,,,50.0,,,12527,
12528,PL:AC,,35.0,,20.0,20.0,105,1.0,,,,50.0,,,12528,
12529,RC,,35.0,,,,105,,,,0.1,,,435600.0,12529,
12530,RC:AH,,35.0,,,,105,,,,0.51859,,,,12530,
12532,RS:AC,,35.0,,,,105,,,,0.25,,,,12532,
12533,RS:B-1,,35.0,,,,105,,,,1.0,,,43560.0,12533,
12534,RS:B-10,,35.0,,,,105,,,,0.1,,,435600.0,12534,
12535,RS:B-2,,35.0,,,,105,,,,0.5,,,87120.0,12535,
12536,RS:B-5,,35.0,,,,105,,,,0.2,,,217800.0,12536,
12601,Agriculture Large Scale,,,,,,106,,,,0.025,,,1742400.0,12601,
12602,Agriculture Medium Scale,,,,,,106,,,,0.05,,,871200.0,12602,
12604,Hillsides,,,,,,106,,,,0.05,10.0,,,12604,
12605,Open Space Reserve,,,,,,106,,,,,,,871200.0,12605,
12606,Other Public Open Lands,,,,,,106,,,,,,,,12606,
12607,Ranchlands,,,,,,106,,,,0.05,,,871200.0,12607,
12608,"Regional Parks, Existing",,,,,,106,,,,,,,,12608,
12609,Rural Residential,,,,,,106,,,,0.2,,,217800.0,12609,
12612,Major Public Facilities,,,,,,106,,,,,,,,12612,
12613,Roadside Services,,,,,,106,1.0,,,,,,,12613,
12614,Transportation,,,,,,106,,,,,,,,12614,
12801,Marsh,,,,,,108,,,,0.004,,,,12801,
12802,Watershed,,,,,,108,,,,0.00625,,,,12802,
12803,Extensive Agriculture,,,,,,108,,,,0.00625,,,,12803,
12804,Intensive Agriculture,,,,,,108,,,,0.025,,,,12804,
12806,Rural (2.5 to 10 acres per unit),,,,,,108,,,,0.4,,,,12806,
12807,Suburban (1 to 4 units per acre),,,,,,108,,,,4.0,,,,12807,
12808,Low (2 to 7 units per acre),,,,,,108,0.25,,,4.0,,,,12808,
12809,Medium (8 to 15 units per acre),,,,,,108,,,,25.0,,,,12809,
12810,Neighborhood Commercial,,,,,,108,0.3,,,,,,,12810,
12812,Commercial Recreation,,,,,,108,0.3,,,50.0,,,,12812,
12813,Commercial Service,,,,,,108,0.5,,,,,,,12813,
12814,Highway Commercial,,,,,,108,0.3,,,,,,,12814,
12816,General Industrial,,,,,,108,0.3,,,,,,,12816,
12817,Limited Industrial,,,,,,108,0.3,,,,,,,12817,
12818,Water Dependent Industrial,,,,,,108,0.3,,,,,,,12818,
12819,Water Dependent Industrial Reserve,,,,,,108,0.3,,,,,,,12819,
12825,Park & Recreation,,,,,,108,,,,,,,,12825,
12826,Water Bodies & Courses,,,,,,108,,,,,,,,12826,
12827,Community Commercial,,,,,,108,0.3,,,,,,,12827,
12829,Commercial Office,,,,,,108,0.5,,,,,,,12829,
12830,Commercial Service - Light Industrial,,,,,,108,0.3,,,,,,,12830,
12901,RR1,,35.0,20.0,5.0,20.0,109,,,,1.0,35.0,,,12901,
12902,RR1.17,,35.0,20.0,5.0,20.0,109,,,,0.85,35.0,,,12902,
12903,RR1.5,,35.0,20.0,5.0,20.0,109,,,,0.67,35.0,,,12903,
12904,RR1.7,,35.0,20.0,5.0,20.0,109,,,,0.59,35.0,,,12904,
12905,RR1.85,,35.0,20.0,5.0,20.0,109,,,,0.54,35.0,,,12905,
12906,RR10,,35.0,20.0,5.0,20.0,109,,,,0.1,35.0,,,12906,
